text,scene
just got in.,83
Harry! You told me you'd riddled that egg out weeks ago! The task is two days from now!,84
Really! had no idea!,84
suppose Viktor's figured it out.,84
"wouldn't know. We don't talk about the Tournament. Actually, we don't really talk at all. Viktor's more of a Aysical being. mean, he's not particularly loquacious. Mostly he watches me study. Bit annoying actually.",84
"Harry. You are trying to riddle out the egg, aren't you?",84
What's that supposed to mean?,84
"just mean, these tasks -¬they're designed to test you, Harry, in the most brutal way... they're almost cruel and, well, I'm... scared for you, Harry. You got by the dragons mostly on nerve. I'm not sure that's going to be enough this time.",84
"Hey, Potter!",84
How are you?,84
Spectacular.,84
"Look, Potter... realize never really thanked you properly for tipping we off about those dragons.",84
Forget it. I'm sure you'd have done the same,84
Exactly. You know the Prefects' bathroom on the Fifth Floor? It's not a bad place for a bath.,84
must be out of my mind.,86
"I'd try putting it in the water, if were you.",86
Myrtle!,86
"Hel-lo, Barry. Long time... no see.",86
"was circling a blocked drain the other day and could swear saw a bit of Polyjuice Potion. Not being a bad boy again, are you, Harry?",86
Sworn off the stuff. Did you say try putting it in the water?,86
"Well, that's what he did. The other boy, the handsome one... Cedric.",86
"Well, go on. Open it.",86
can't make it out.,86
"Well, put your head in, silly!",86
Come seek us where our voices sound. We cannot sing above the ground. An hour long you'll have to look. To recover what we took...,86
Come seek us where our voices Sound. We cannot sing above the ground...,86
"Myrtle... there aren't merpeople in the Black Lake, are there?",86
Ooooh. Very good! It took Cedric ages to riddle it out. Almost all the bubbles were gone...,86
don't get it. 'An hour long you'll have to look.' For what? Mermaids? And how'm supposed to breathe underwater for a hour?,86
"Well, don't ask me! can't breathe! haven't been able to breathe for fifty years! Of all the horrible, savage things to say...",86
The egg was singing to you Harry. Mersong. I'm sure of it Now tell me again what you heard.,87
Come seek us where our voices sound...,87
That's the Black Lake. Obvious.,87
An hour long you'll have to look...,87
"Again. Obvious. Though, admittedly, potentially problematic.",87
"Potentially Froblewstic1 don't know about you, Hermione, but last time checked couldn't hold my breath for an hour!",87
had an uncle who could stick his head in a pickle Jar. Ears and all.,87
Right. Not helpful.,87
"Look, Harry. We can do this. The three of us can figure it out. We've just got to keep look",87
My father gave me something like this when was a child. Played music. Beautiful thing...,87
"Hate to break up the skull session, but Professor McGonagall's asked to see you in her office.",87
"Now, Professor?",87
"Straight away. Not you, Potter. Just Weasley and Granger.",87
"Perhaps you could help Potter put back his books, Longbottom.",87
"You know, if you really like plants, you'd be better off with Cawshawes Guide to lierbology. Or this one. tells you how Mandrakes were first bred.",87
"Thanks, Neville, but",87
"Or you like flying, don't you! Do you know there's a wizard in Nepal growing gravity-resistant trees? The implications for racing brooms are absolutely ama-zing",87
Neville! don't care about Mandrakes! don't care about gravity-resistant trees! don't care about plants period unless there's a Tibetan turnip that will allow me to breathe underwater for an hour! Okay!,87
Harry?,87
What?,87
don't know about a turnip. But you could always use Gillyweed.,87
"Step up, mates! Don't be shy.",89
Three lads...,89
One lady...,89
Four go down...,89
But do four come up?,89
"You're sure about this, Neville?",90
Absolutely.,90
"If eat this, I'll be able to breathe underwater?",90
"Well, there is some debate among Herbologists as to the effects of fresh water versus saltwater",90
"Your attention please! Welcome to the Second Task. Last night, unbeknownst to our Champions, something they value exceptionally was taken from them. That something now lies at the bottom of the Black Lake. Their mission this morning is to retrieve it. Champions, you may begin.",90
now.,90
What's happening to him?,90
He can't breathe...,90
Omigod. I've killed him. I've killed Harry Potter...,90
Incendio!,91
"An hour long you'll have to look. To recover what we took. Your time's half-gone, so tarry not. Lest what you seek stays here...",91
to rot.,91
Incendio!,91
Get out of the way!,91
No! She's my friend tool,91
Incendio!,91
"Gabrielle! Are you 'urt, bay-bee?",92
You saved 'er. Even though she was not yours to save.,92
"It was nothing, really...",92
And you. You 'elped.,92
"Well, yeah... a bit.",92
Merci...,92
You're alive! You're alive!,92
How come you didn't ask her to the Ball? Personally think you behaved admirably.,92
"finished last, Hermione.",92
Next to last. Fleur never got past 'ze arinOlows.,92
"Your attention, please! Your winner is Mr. Diggory, who showed innate command of the Bubble-Head Charm. However, seeing as Hr. Potter would have finished first if not for his determination to rescue not only Hr. Teasley but the others as well, we have agreed to award him second place. For outstanding moral fiber!",92
"Moral fiber. Blimey, Harry. Even when you go wrong it turns out right.",92
"Congratulations, Potter.",93
Mr. Crouch...,93
"I'm sorry we haven't spoken. After all, your story is one heard so many times. Quite remarkable, really. Tragic, of course... to lose one's family... never whole again, are we... Still, life goes on... and here we stand... I'm sure your parents would be very proud of you today, Potter. Any parent would. Very proud indeed...",93
"Bartemlous! Not trying to lure Potter into one of the Ministry's summer internships, are you? Last boy who went into the Department of Mysteries never came out.",93
And they say I'm mad.,93
"You were a damn fool today, Potter! If you want to play hero, can find you plenty of playmates among the First Years! Otherwise, suggest you grow up and grow up fast! You've got worse than mermaids ahead of you!",93
"remember when firs' met yeh all. Bigges' bunch o' misfits e'er seen. suppose yeh reminded me o' me a bit. Now look at us all, four years on.",94
We're still a bunch of misfits.,94
"Sure. But we got each other, don' we? And we got Harry! Soon to be the youngest Trimizard Champion there's e'er been!",94
"It's hurting again, isn't it?",95
You know what you have to do.,95
"If you take the necessary measures, Cornelius, we may still be able to save the situation.",96
"Cancel the Triwizard Tournament! You can't be serious, Albus! It would be an international incident. And as Minister of Magic, must say, the last thing we need is",96
admit it would take courage. But courage is what is needed now.,96
"Excuse me, gentlemen, but it might interest you to know this conversation is no longer private.",96
Harry! How good to see you again!,96
"can come back, sir",96
"Not necessary, Harry. The Minister and are... done. I'll only be a moment. Oh. Peel free to indulge in a Licorice Snap in my absence. But warn you. They're quite fresh.",96
"Hello, Fawkes. How are you?",96
Son of a,96
Professor!,97
"Igor Karkaroff. You have been brought from Azkaban at your own request to present evidence to this council. Should your testimony prove consequential, the council may move to reduce your sentence or commute it entirely. Until such time, you remain in the eyes of the Ministry a convicted Death Eater. Do you accept these terms?",97
"do, sir.",97
What do you wish to present?,97
"have... names, sir.",97
Council will not compel the witness to testify against his will,97
Antonin Dolohov!,97
We have apprehended Dolohov.,97
Rosier. Evan Rosier,97
Rosier died two weeks ago.,97
And took a bit of me with him.,97
S-s-s... Severus Snape.,97
"As the council is fully aware, have given evidence on this matter. Severus Snape was indeed a Death Eater but prior to Lord Voldemort's downfall turned spy for us at great personal risk. Today, he is no more a Death Eater than am.",97
It's a lie! Severus Snape remains faithful to the Dark Lord!,97
Silence! Has the witness any other names?,97
Just one.,97
Council hopes it is a name not already familiar to it.,97
But I'm afraid it is. I'm afraid it's a name the council is intimately familiar with...,97
know for a fact this person took part in the capture and by means of the Cruciatus Curse torture of the Auror Frank Longbottom and his wife...,97
What's this worm playing at?,97
"The name, Mr Karkaroff.",97
Barty Crouch junior.,97
"Hello, Father.",97
You are no son of mine... have no son.,97
Come Harry. think it's time you returned to my office...,97
Come...,97
"Curiosity is not a sin, Harry. But we should exercise caution with it. It's a Pensieve a useful thing to have if, like me, you find your mind a wee bit cluttered.",98
"You mean, that stuff's your thoughts? That's... Wow. Sir, Mr. Crouch's son",98
"Had a talent for tragedy. Much like his father. You see, both felt fundamentally that they possessed the answers for the ills of this world. So they stopped asking questions. That is, believe, a mistake we would all do well to avoid.",98
suppose Mr. Karkaroff's testimony got him released.,98
"suppose you're right. Does he trouble you, Harry? Karkaroff.",98
bit.,98
He's a troubling man.,98
"Why do you want to cancel the Triwizard Tournament, sir?",98
"You're in danger, Harry. And, for the first time, I'm not sure where it's coming from. Initially, thought it best to let things play out. But with Mr. Crouch's death... Your scar is hurting, isn't it? That's why you've come to see me. And the dreams, they've returned. You are not Sirius' only correspondent.",98
They've returned.,98
"It may be, Harry, that these are not really dreams at all. The scar on your forehead is, after all, no ordinary mark. You and Voldemort are connected. By a curse that failed.",98
"You mean, what see is actually happening?",98
"think we talked enough for the time being, Harry.",98
"But need to Anow! What is it I'm seeing when dream? Is it Voldemort? And who put my name in the Cup? And why? And if you can't protect me, who can?",98
"I'm afraid there are no more easy answers, Harry.",98
"Sir. While was... There was mention of an Auror named Frank Longbottom. And his wife. Were they talking about Neville's parents, sir? Are they... dead?",98
They are... beyond help. It is for Neville to decide when he feels ready to share this part of his life with others. Understood?,98
Potter! What's your hurry?,99
"Congratulations. Your performance in the Black Lake was inspiring. Gillyweed, am correct?",99
"Yes, sir.",99
"Ingenious. rather rare herb, Gillyweed. Not something found in your everyday garden. Nor is this.",99
Know what it is?,99
"Bubble Juice, sir?",99
"Veritaserum. Three drops and You¬Know-Who himself would spill his darkest secrets. The use of it on a student is regrettably -¬forbidden. However, should you ever steal from my personal stores again, my hand might just slip... over your morning pumpkin Juice.",99
haven't stolen anything.,99
"Don't. Lie. To. Me. Gillyweed may be innocuous. But Boomslang skin, lacewing flies have an idea what you and your friends are brewing.",99
What d'you suppose it was? On Karkaroff's arm?,99
Durmo.,100
Boomslang skin and lacewing flies? You're sure those were the two ingredients Snape mentioned?,100
Positive. Why?,100
"Well, he thinks we're brewing Polyjuice Potion, doesn't he?",100
don't care what Snape thinks. I've got bigger problems than detention. Something's coming. Drawing closer. just don't know what it is...,100
"Earlier this evening, Professor Moody placed the Triwizard Cup within the maze. Only he knows where it resides. As the scoring is close, the first to touch the Cup will become the first Triwizard champion in over one hundred years.",103
"Champions, prepare yourselves. On three. One Two",103
Potter! Duck!,108
Stupefy!,108
"Thanks,",108
Go on. Take it.,108
No.,108
You saved me. Take it.,108
Together.,108
On three! One!,108
Two,108
Three!,108
It's a Portkey. The Cup is a,109
I've been here... in a dream. I've been here...,109
Cedric. Get back to the Cup. Now.,109
What are you talking,109
Now.,109
Harry! What is it! Harm!,109
Get back to the Cup!,109
I'm not leaving you!,109
Kill the spare.,109
Nooooo!,109
ZEDAVRa!,109
Do it. Now.,109
"Bone of the father, unknowingly given...",109
"Flesh of the servant, w-willingly sacrificed...",109
B-blood of the enemY...,109
Forcibly taken...,109
The Dark Lord shall rise again!,109
"My wand, Wormtail.",109
Hold out your arm.,109
"Oh, master, thank you, master",109
"The other arm, Wormtail.",109
"At last, the wind dies.",109
"Welcome, my friends! Thirteen years it's been.— yet here you stand before me as though it were only yesterday. Whole. Healthy. In full possession of your powers. confess myself... disappointed.",109
"For how is it that such a powerful band of wizards, wizards who had sworn me eternal loyalty, could never once, in all these years, come to the aid of their master?",109
"Forgive me, Master. Forgive all of us",109
"Give me thirteen years, then perhaps I'll forgive you, Avery. Nott. McNair. Crabbe. Goyle. Not one of you tried to find me...",109
"Not even you, Lucius.",109
"My Lord, was constantly on the alert. Had there been any sign, any whisper of your whereabouts",109
"There were signs, my slippery friend. And more than whispers.",109
"assure you, My Lord, have not renounced the old ways. The face present each day to the wizard world is my true mask.",109
"think it's safe to say you are a man of many masks, Lucius.",109
returned to you. returned...,109
"Out of fear. Not loyalty. Still, you have proven useful these past few months, Wormtail...",109
"Thank you, My Lord! Oh, thank you!",109
The lord giveth... and the lord taketh away.,109
It's a Huggle saying. I've always found it... amusing.,109
Such a handsome boy.,109
Don't touch him!,109
"Harry. I'd almost forgotten you were here. I'd introduce you, but word has it you're almost as famous as me these days.",109
"The boy who Jived_ How lies have fed your legend, Harry. Shall reveal what really happened that night thirteen years ago? Shall divulge what truly caused me to lose my powers?",109
"It was love. mother's love. You see, when dear sweet Lily Potter gave her life for her only son, she provided the ultimate protection: could not touch him.",109
It was old magic. Something should have foreseen. But no matter. Things have changed...,109
can touch you now.,109
"Astonishing what a few drops of blood will do, eh? Fate, Harry. That's what brought us together thirteen years ago. But fate has nothing to do with tonight. Tonight you're here because made it so. Give Mr. Potter his wand, Wormtail.",109
"You've been taught how to duel, presume?",109
"First, we bow to each other.",109
"Come now, Harry. The niceties must be observed. Dumbledore wouldn't want you to forget your manners. said... bow.",109
That's better. And now...,109
Crucio!,109
"Atta boy, Harry. Your parents would be proud. Especially your filthy Muggle mother",109
"I'm going to destroy you, Harry Potter. I'm going to destroy thirteen years of lies. After tonight, no one will ever again question my powers. After tonight, if they speak of you, they'll speak only of how you begged for death and being a merciful lord, obliged. Now... Get up!",109
Let's see what schoolboy spells you have up your sleeve...,109
"Don't you turn your back on me! want you to look at me when kill you, Harry Potter! want to see the light leave your eyes!",109
Have it your way...,109
Expelliazmus! Avada Kedavra!,109
Do nothing! Ares mine to finish!,109
"Harry... when the connection is broken, you must get to the Portkey. We can linger for a moment, to give you some time, but only a moment. Do you understand?",109
"Harry, take my body back, will you? Take my body back to my father...",109
"Let go, sweetheart. You're ready...",109
Stun him! Accio!,109
Harry! Harry!,110
He's back.,110
What's going on here! My God. Dumbledore... this boy... this boy is dead.,110
He asked me to bring him back... couldn't leave him... not there...,110
Yes...,110
"It's all right, Harry. He's home. Both of you are...",110
"The body has to be moved, Dumbledore! There are too many people",110
"Potter's hurt, Albus. Shall take himi to the hospital",110
No. My office. Take him to my,110
Let me through! Let me through!,110
"For god's sake, Albus! Amos Diggory's coming",110
"See to Amos, Minerva",110
That's my son! That's my...,110
boy.,110
"Come, Potter. This is not where you want to be right now...",110
Well. Here we are. You all right?,111
Good. Now tell me what happened.,111
Potter!,111
The Cup... the Cup was a Portkey...,111
"Yes, clearly someone bewitched it. But what happened? Tell me what happened.",111
"It was... wrong. From the start. Someone attacked Fleur. Krum suppose. But... he didn't seem himself somehow Krum. His eyes... when looked in his eyes, he wasn't there, not really. was as if he'd been cursed, as if someone were controlling him, using him like a puppet or something... like the Imperius Curse...",111
"Krum's not important, Patter.",111
It was like I'd fallen into one of my dreams. Into a nightmare... didn't say anything about a graveyard.,111
"Professor, it was you who put the Cup in the maze. So you'd would've known beforehand if it was bewitched? Wouldn't you?",111
It's you. It's been you from the beginning. From the moment you put my name in the Goblet of Fire.,111
Tell we what happened! need to know what happened!,111
"Constant vigilance, Professor...",111
Up.,111
"Severus, you wouldn't happen to have a little something to encourage cooperation?",111
Do you know where you are?,111
Hogwarts Castle.,111
Do you know who am?,111
Albus Dumbledore.,111
And you? Are you Alastor Moody?,111
No.,111
Is he nearby?,111
Is he in this chamber?,111
"Step aside, will you, Harry.",111
That's Moody. But if that's then,111
Polyjuice Potion.,111
"think we now know who's been stealing from your stores, Severus.",111
Harty Crouch. junior.,111
I'll show you mine if you show me yours.,111
"Harry. Would you lift your sleeve, please.",111
It's happened then! Lord Voldemort has returned!,111
"couldn't help it, sir.",111
"Call Madam Pomfrey, Minerva. The real Alastor Moody will need tending to. And send an owl to Azkaban. think they'll find they're missing a prisoner.",111
I'll be welcomed back like a hero.,111
"Perhaps. Personally, I've never had much use for heroes.",111
"My apologies, Harry, for putting you in unnecessary peril.",112
"It's all right, air. I'm used to it by now.",112
"Could have a word, Dumbledore",112
Certainly. Here's one: Goodbye.,112
"Was it him, sir? Did he murder his own father?",113
"I'm guessing Mr. Crouch discovered his son's secret and, yes, was murdered lest he reveal it.",113
"Sir, earlier, when was battling Voldemort, our wands, well, they sort of... connected.",113
Priori Incantatem.,113
"It's a phenomena that can only occur when two wands share the same core. Which, in this case, happens to be the feather of a phoenix. Fawkes, in fact.",113
My wand's feather comes from Fawkes?,113
"Yes. He's a particularly powerful creature. You see, when a wand meets its brother as yours did tonight, one will be forced to cast the shadows of its most recent spells. Which means...",113
"Harry... did your parents reappear tonight? No spell can reawaken the dead, trust you know that. There's something you should know, Harry. No matter how convincingly you tell the story of what happened tonight, few will believe that Voldemort has returned, because few will want to believe. But tell the story you must.",113
"But why, sir? If no one will believe me?",113
Because it's true.,113
"The end... of another year. Ordinarily this is day of celebration, a day in which we recognize the accomplishments of ourselves and others. But today...",115
"we acknowledge a terrible loss. Cedric Diggory was, as many of you know, exceptionally hard¬working, infinitely fair-minded and, most importantly, a fierce friend. think therefore you have the right to know exactly how he died. Cedric Diggory was murdered by Lord Voldemort. spread throughout the Hall. The Ministry of Magic does not wish me to tell you this. But to not do so is, to my mind, an insult to his memory.",115
"It was the hope, in restoring the Triwizard Tournament, that magical ties would be deepened between those of us who come from different backgrounds. In light of recent events, such ties will be more important than ever. Differences of habit and speech become meaningless when the language of our hearts is the same.",115
"With dark and difficult times comes a choice: between what is right and what is easy. Should you ever waver, remember a boy who was kind and brave and true. To the very end...",115
Harry!,117
"Everything's going to change now, isn't it?",117
Yes.,118
Just once... just once... I'd like to have a nice quiet school year. Is that too much to ask?,118
"Be a bit boring, wouldn't it? What's life without a few dragons?",118
"Normal. It's not easy being your friend, Harry.",118
Try being me.,118
"We'll have to leave here someday, you know. For good. Best enjoy it while we can. Dragons and all. Besides, we'll be all right, as long as we stay together...",118
That's right. Together.,118
Together.,118
