text,scene
"Okay, I'll make it easier on you. Forget Duffy. What happened at Paul and Thompson's meeting?",48
Will you keep your voice down. Do you have any idea what a story like this could do to me?,48
Of course I do. That's why I'm giving you a choice here.,48
I could get fired.,48
"So it's not a difficult choice, is it? I've got to file by three p.m.",48
tomorrow. You've got till then to make up your mind.,48
You mother fucker.,49
Excuse me?,49
You leaked it.,49
Leaked what?,49
Don't bullshit me Tom.,49
Bullshit you...I have no idea what you're talking about.,49
I just spoke with Ida Horowicz.,49
Yeah?,49
She's threatening to release the story.,49
What fucking story?,49
That we met! That I fuckin met with you!,49
How did she find out?,49
Don't play dumb here Tom.,49
You think I leaked it to her?,49
Who else?,49
I didn't leak it to her.,49
"Well I know I didn't, so that leaves you.",49
What's she know?,49
She knows whatever you told her.,49
I swear to Jesus I didn't leak it to her Steve. I don't want this story out any more than you do.,49
Well too late.,49
What did she tell you?,49
"She knows where we met, she knows when we met... she knows you had buffalo fucking wings.",49
She has a source?,49
Yes she has a source.,49
And you have no idea who it could be?,49
"Yeah, you.",49
"Well it wasn't me, and for the record I didn't have fucking buffalo wings. It's gotta be some one else.",49
Did you tell anyone?,49
No. Did you?,49
No.,49
Did you admit to meeting with me?,49
No.,49
Then we stonewall her and she's got nothing.,49
"She's gonna take the story to Drudge, or Roll Call...shit like that.",49
You can't stop her?,49
She's trying to blackmail me - wants info about Thompson.,49
Then tell her what she wants to know.,49
I can't do that.,49
You can't let this story get out.,49
I'm not gonna be blackmailed Tom.,49
You don't have much of a choice here.,49
If I tell her about Thompson I gotta tell her he's gonna endorse you guys.,49
Then tell her. I can handle it from my side if I start getting calls.,49
No fucking way. Paul told her we had Thompson in the bag. It'll make us look like fools.,49
You're gonna look like fools anyway when he endorses us.,49
I can't do it.,49
You're on a sinking ship Steve. Tell her what she wants to know and jump. Come over to our side. We can control this thing.,49
Steve?,49
I Gotta go.,49
I'm up here.,50
"Shit, you scared me.",50
Take this.,50
It's almost 1800 bucks... you make the appointment now... today... from a pay phone... I'll take you to the clinic and pick you up... no one else... you understand?,50
Yes.,50
You take the rest of the money and you buy a ticket home... you can't be here anymore... we can't afford it... not with everything that's gonna happen in the next week. This situation just can't be here.,50
You mean I can't be here.,50
Right.,50
But I would never tell anyone...,50
I would hope not.,50
Then why?,50
"You fucked up, Molly...",50
He and I both fucked up.,50
But I have a responsibility to him... and more importantly I have a responsibility to this campaign.,50
I could go to North Carolina and work on the campaign...,50
Molly you've go to wake the fuck up... this is the big leagues... it's mean...and when you make mistakes you lose your right to play. Make the appointment and tell me when and where we have to go.,50
"Listen to this. I got the placement in the Times...this is a match up of hope versus fear. Nine times out of ten the fear candidate tends to be the most experienced...but in our presidential races the least experienced candidate almost always wins. JFK versus Nixon...Carter versus Ford...Bush versus Gore...I like our chances with the new kid on the block, end quote. Thomas Fucking Duffy...he's gotta be having a stroke right now.",51
So just call me when you can leave okay.,55
I hate this shit...,55
"I'll be back, this'll all be over...",55
Yeah...,55
Absolutely -there's no question about it ....,56
"But we've got to think broader strokes here, rethink everything....uh-huh....Yeah, I know how to handle it....Look,Stevie just got here. Can I call you back in a few minutes? ..Okay, bye.  The Governor. We had a good long talk on the way back. He's up to speed with everything.",56
How'd he take it?,56
Better than I thought he would. Still won't take Thompson's endorsement.,56
Paul-I gotta tell you something.,56
What's up?,56
Ida knows I met with Duffy.,56
I don't know how she found out. Tried to blackmail me. Said she was gonna let the story out if I didn't tell her what happened at your meeting with Thompson.,56
So it's gonna hit the papers.,56
"Probably. Yeah. Whoever she takes it to, they're gonna call me for a statement.",56
"I could just deny the whole thing, but if they call Duffy and he admits to it, that could look worse. If I say no comment they won't let up.",56
I leaked it to Ida.,56
At the event.,56
I don't understand.,56
We made a deal.,56
Paul...they're gonna print that story in the paper tomorrow morning.,56
I know.,56
But why? Why would you do that to me? Why would you do that to the campaign.,56
The campaign will survive.,56
Then why would you do that to me?,56
Makes it easier to let you go.,56
What?,56
Why'd you meet with Duffy?,56
I made a mistake - a stupid mistake.,56
No Stephen. You didn't make a mistake. You made a choice. You called me and left a message to call back...that it was important. But when I did...you said to forget about it. You chose not to tell me. Why did you make that choice?,56
I didn't think it was important.,56
"Sure you did. But you went because you were curious, because you were flattered. Because it made you feel special to think Duffy wanted to speak to you instead of me. Because you thought to yourself: maybe I can get something out of this. Because it made you feel big. First campaign I ran tiny little race in Kentucky -state senate seat. Workin for redneck nobody named McGuthrie. Had no money, no staff, no fuckin office. Everyone thought we didn't stand a chance. There's no way we can compete. And about this time, a guy running a congressional campaign a few districts over gives me a call. Says, ""I really like what you were able to do for poor ole' Sam. But let's face it, he's a goner, so why don't you come work for me?"" What do I do? Well Stephen -this is where you and I are different. I told Sam about the call. And Sam says to me, ""Paul, you think this other's guy's got a shot at winning, and he can pay you more than anything I can afford, so if it's what you feel you need to do, then I won't get in your way."" So I say, ""Sam -you took a chance and hired me when I was even more of nobody than you are, and I'd be damned if I'm gonna jump ship just because the shit hit the fan."" We lost the race, but three years later, when Sam decided to run for Governor -who do you think he called? We won that race.",56
"And twenty years later I'm where I am now.  There's only one thing I value in this world Steve, and that's loyalty. Without it you're nothing and you have no one. And in politics it's the only currency that you can count on. That's why I'm letting you go. Not because you're not good enough. But I value trust over skill. And I don't trust you anymore.",56
"Well it really isn't whether you trust me, it's whether the Governor does.",56
"The Governor knows, he thinks it's the right thing to do.",56
He does.,56
If I were you? I'd get a good night sleep because you're gonna get fucking pounded by calls from the press in the morning...,56
These are Vicodin...they're for the pain. You have Ambien...that'll help you sleep...and I threw in a couple of Xanax for the next couple of days. Did the doctor explain there would be some bleeding?,57
Not much...and it shouldn't last very long. If it does you'll need to call us.,57
Do you have a ride?,57
Okay...if you need anything you just call the clinic...okay.,57
Okay.,57
"Yes Mike, Senator Franklin Thompson of North Carolina arrived at the Lunken airfield today igniting rumors of a deal in the works.",60
The NY times is reporting that Senator Thompson will pledge his three hundred and fifty-six delegates to Senator Pullman.,60
"Hey, where were you today?",62
I'm not feeling great Ben...,62
You picked a hell of day to call in sick...Jesus...fucking wild day...,63
Why?,63
Stephen's off the campaign. Paul fired him. Some fucking set up about loyalty and it looks like Stephen was doubling down with Duffy on the Pullman campaign. I was sitting in the room when Paul told Stephen that he was fired. Stephen said who's gonna take over and Paul said me...and I'm like...easy there soldier...but Stephen goes ape shit then Paul gives the speech about loyalty and then shits on Stephen like I've,63
before...christ...humiliating shit.,63
When was this?,63
"Molly listen to me...I'm gonna run the campaign under Paul...Stephen is going to Duffy. I just jumped three years ahead...so starting tomorrow morning we go into full damage control and I'm telling you Stephen's going ape shit...he said he's taking everyone down on his way out...Morris, everybody!",63
Shit I gotta take this. Do you need anything?,63
No.,63
Where's Duffy...,64
You got an appointment?,64
Joe can you excuse us for a minute.,64
"Not very bright, walking in here...",64
I'm in. I'm coming to work for you.,64
A reporter at Roll Call phoned me this afternoon.,64
I know who leaked it.,64
Who?,64
Paul.,64
You told Paul?,64
Yeah. I told him we met. He leaked it.,64
You shouldn't have told him that.,64
I felt like I should.,64
I've worked with Paul. He gets paranoid.,64
Obviously.,64
So he fired you.,64
I quit.,64
You're lying to me...come on...,64
I quit! And I can give you everything on Morris. Everything.,64
I can lay out his whole strategy for you.,64
I already know his strategy. Paul gave it all to Thompson.,64
What if I had something else?,64
You'd do that to Morris? To Paul?,64
Yeah.,64
Revenge makes people unpredictable Steve. I can't have someone who's unpredictable. Who's unstable.,64
I'm not unstable.,64
"If it had been a clean break -if you'd left Morris before this story broke, that'd be one thing. That we could control. But the way it'd look now -Paul fires you and then you come work for us. Looks like we're picking up the scraps. Puts Morris in the drivers seat. I can't have that.",64
What if I had something big?,64
Like what?,64
Something big. Something that'll bring Morris down.,64
What is it?,64
Give me the job.,64
It's not gonna happen. I'm sorry. Go take a nice long vacation.,64
You're a smart guy Steve. Everything I said yesterday is true. But maybe politics isn't for you.,64
Politics is my life.,64
"Do yourself a favor. Get out now while you still can. Go into entertainment, or business, or open a fucking restaurant in Costa Rica - anything. Do what will make you happy. You stay in this business long enough it makes you jaded and cynical.",64
Like you?,64
Yeah. Just like me.,64
You knew I was gonna tell Paul.,64
"I didn't know. I thought you might, but I didn't know.",64
You knew if I told him he'd fire me.,64
Thing you gotta know about Paul- he's big on loyalty.,64
Yeah I got a nice speech on that. You were never gonna hire me.,64
"Put yourself in my shoes Steve. Your opponent has the best media mind in the country working on his team. What do you try to do? You either try to hire him yourself, or work it so if you can't have him, the other team can't either. This was a win-win situation for me. You work for us -great. Paul doesn't have you. Then again, if Paul fires you and I don't take you -fine - Paul still doesn't have you. Either way I win. The moment I got you to sit down in that chair, I knew I'd won.",64
This is my life you're talking about.,64
It's not easy for me to do this sort of thing Steve. Don't think I take any pleasure in it. I'm sorry for you. I really am. Take care of yourself.,64
No ma'am she's not breathing...No nothing...,65
"...I don't know, fifteen minutes...how far away are they?",65
Do you know her?,65
She's gone.,65
Hello...I'm sorry what? Yes I can hear them now...,65
You have four new messages and four saved messages. First new message.,66
Uhm...where are you?...it's Uhh... it's four something...they're gonna close in a few minutes...,66
"Stephen, it's Ben...listen ...what the fuck...did Paul lose his mind?...Jesus...what're you gonna do? Call me.",66
Stephen I just heard from Ben...please don't do anything fucked up... Godamnit you motherfucker pick up the phone! Don't do it you fuck!,66
I'm not going away...,66
"The coroner has stated, that based on the evidence found by the police in the hotel room, that this was an accidental overdose, a lethal cocktail of alcohol and prescription drugs. The Cincinnati police chief, Darryl Mathews, has called for a full investigation pending a toxicology report which could take up to two weeks. Just a terrible terrible situation for the former Senator, now DNC Chairman, Jack Stearns and his family.",67
I want on the ticket...you need me on the ticket...and you need my delegates...you could use em before Tuesday. Make a fine story on the Sunday morning news cycle...so I expect to hear from you by noon tomorrow...or I endorse Pullman and take my cabinet seat.,68
Anything else you want to talk about?,68
The entire staff is in a state of shock. We have sent our condolences to Jack and JoAnna Stearns and their whole family...,69
and of course our hearts go out to them... it's hard to imagine what they're going through... All we know at this point is it appears to be a drug...an accidental prescription overdose. Ida?,69
Is suicide ruled out?,69
We have no reason to believe...,69
I don't think we have any of that information yet. Obviously there will be a full investigation. Just wanted to say that our hearts go out...our prayers go out to the entire family...and she was part of our family.,69
Did you know her well Governor?,69
"Not well. But I did know her, and what I saw was a hard working, young woman, with a great and positive spirit. It's a very sad day in our campaign and a very sad day for the people close to Jack.",69
How long has she interned with you Governor?,69
"She'd only been on the road with us for a few weeks...maybe four I think, I can check.",69
Will you continue with your schedule today? You're set to tour Proctor & Gamble this afternoon.,69
"We will most certainly stay on schedule. This accident, and we have to assume for now it's an accident, is just simply a tragedy. The work, the schedule won't be altered. It just means that those of us that knew Molly will go about our jobs with a heavy heart.",69
It seems you have something you want to talk about.,72
Does it seem that way?,72
If you have something...or think you have something you want to get off your chest...,72
What's say I do the talking and you do the listening.,72
Okay.,72
"As of tomorrow morning there's going to be some changes in your campaign. Paul is out. I will be your senior campaign manager. I'll draft a statement, ""we're at a point in the campaign where some changes have to be made etc."" You can put your own words in there, you do it better than most.",72
And why would I do that?,72
"Because you want to win. Because you broke the only rule in politics. You want to be President, you can start a war, you can lie, you can cheat, you can bankrupt the country, but you can't fuck the interns...they'll get you for that.",72
What do you think you have Stephen? A troubled young girl tells you a story.,72
A troubled young pregnant girl...,72
Is that what she told you?,72
...Who needed cash for an abortion.,72
"What did you do, give her money? Maybe she just wanted cash and you were the perfect guy to hit up.",72
Is that your best play?,72
You need a job that bad Stephen? You walk in here with your dick in your hand...you've got nothing.,72
"So how did I get here? You're right Mike, there's nothing. No phone messages, no text, no e- mails, no photos or tapes, and yet I'm standing right here.",72
Well go home.,72
She left a note.,72
How would you know that?,72
I cleaned up your mess. I took her phone and I found her note.,72
I thought it was an accident.,72
"You tell me, you were the last one she called. Note says she was pregnant, said you were going to pay for her abortion...it also said she didn't want to hurt you.",72
Then why would she leave a note that could only do that?,72
Because she's twenty.,72
What do you want?,72
"Paul's gone today. I set a meeting with you and Thompson where you promise him the ticket. You get three hundred and fifty-six pledged delegates, you get North Carolina, and then you take office and make right what so many have made wrong. All the things we both believe in.",72
Well I don't believe in extortion...I don't believe in tying myself to you for the next eight years.,72
"Four years, let's not get ahead of ourselves.",72
What were you doing in her room?,72
"Housekeeping, before you ended up on page one.",72
"No. You were already fired, you were out. What were you doing in her room?",72
"I was fixing a situation...I got a call, someone from the hotel thought I could help and called me.",72
"You were off the campaign, but you thought it was important to come back and fix things? It was your voice on the phone the other night.",72
You were fucking her. What did you do Stephen?,72
I loaned her some money and gave her a ride.,72
I bet you did.,72
There's no note.,72
"Okay, there's no note.",72
Show it to me.,72
You think I brought it here? That's how people get hurt.,72
"Okay let's play this out. You're not wearing a wire because everything you've suggested is illegal...and you wouldn't fare well in federal prison. You were fucking her and she told you about her situation. There are no records or conversations between us. And since she's had an abortion, no DNA evidence. So if there's no note, then it's your word against mine. Your word. A fired, disgruntled, employee, or a sitting governor...There's no note.",72
It's your call Governor.,72
Paul you got a minute?,74
How much could a big shake up days before the Ohio primary hurt a campaign. I asked Paul Zara how his firing could actually help the candidate.,76
"The Governor and I both felt, that in light of some of these changing numbers, it was best to put a new face on the campaign...Stephen is very talented...very smart...",76
You always hear people talking about events out of sequence...the order of things. There is no greater grief than a parent laying their child to rest...She was a little girl trying to make it in a very grown up world...a world were every mistake is magnified and she was smart and pretty and so so young.,78
"Father, you ask us to accept God's plan, to not question his judgment, with all due respect, I don't accept this judgment. She made the world better, not just for me, but for everyone she touched.",78
You should hire Jack for a speech writer.,79
I'll keep that in mind. Are you here to talk to me?,79
No. I'm friends with the family. I got her the internship...known her since she was born.,79
I'm sorry.,79
The Governor couldn't make the flight?,79
He's meeting with Thompson.,79
"Look at you, all grown up with tits and all.",79
I learned from the best.,79
One day we'll grab a beer and you'll tell me what you had on the Governor that put me out.,79
How do you know I didn't have something on you?,79
"You better get going, you've got a campaign to run and I've got offices to go look at.",79
Farragut North?,79
Nice consultant firm right off of K Street.,79
A million a year and nobody to fuck you over.,79
Sounds relaxing.,79
Doesn't it.,79
"And the right man to lead this great nation of ours in these challenging times and the next President of the United States of America, Governor Mike Morris!...And I ask only one thing, that all of us stand shoulder to shoulder and arm in arm in a united Democratic party.",80
"And I strongly urge that the three hundred and fifty-six loyal delegates that I have carried as a badge of honor, throw their support to the Governor. Let's end this primary and get on to the business of 1600 Pennsylvania Ave!",80
Thank you. And God bless the United States of America.,80
"Thank you Senator Thompson! Well the polls aren't quite closed, but I want to congratulate Senator Pullman...And his Republican constituents on their win here in Ohio.",82
"Senator Thompson I am honored to stand here today with you. I am humbled by your kind words, thank you. Ladies and gentlemen, today marks the beginning of a fight between two sets of ideals. Either we're going to move forward or were going to live in the past... Either we're going to lead the world in technology, or we are going to bury our heads in the sand... the sands of Saudi Arabia...the sands of Iraq! Either we're going to let greed and corruption ruin our industries and our shorelines or we are going to take back our country! We are not a nation used to coming in second or third...",82
"No it's not decisive, we still have several contests and those states are going to want to have their say. It does look like we'll win Ohio...",83
But you must concede that these three hundred and fifty-six delegates put the pledged delegates out of reach. And with word today that the super delegates are breaking three to one for Morris.,83
"We still have a lot of contests Rachel, Ohio is-",83
Well then do you have the funds? As we read it-,83
Of course we have the funds. We're getting new donations daily...,83
Hey...Ben...I was told to talk to you. I'm supposed to get a phone...,83
Right...you're....,83
Jill Morris...no relation.,83
Are you a Bearcat?,83
No...I'm from Columbus I'm a Buckeye.,83
You're making me look bad.,85
How so?,85
I just filed a story that said you were off the campaign and Thompson was going to Pullman.,85
You can't believe everything you read.,85
"I want to give you an opportunity to comment on my next story. It says that you delivered Thompson...You got the three hundred and fifty-six delegates, you delivered the nomination. And all you asked in return was Paul's job. Any chance of you confirming that?",85
No press beyond this point...she's press. I'll read about it in the funny papers.,85
Come on Stephen...aren't we friends anymore?,85
You're my best friend Ida.,85
You should be able to hear them...do you hear them?,86
Yeah I can hear them.,86
"Good, quick mic check can you count to ten for me?",86
They're coming to you in about forty five seconds.,86
"Senator Thompson I am proud that you have brought integrity back to this election. Because that's what this comes down to, integrity. Who we are. Because how we project ourselves to the rest of the world matters!...Dignity matters!...Integrity matters!...Our future depends on it!",86
Coming to you in five...four...three...two...,86
"We now have Governor Morris's new senior campaign advisor, Stephen Myers, coming to us from Xavier University where Senator Thompson has just endorsed Governor Morris, essentially ending this primary race.  Stephen, can you give us some insight into how this whole thing unfolded?",86
