text,scene
"No. Look, sorry I'm rushed but I'm glad to have bumped into you because bit your head off when we had dinner and have a thing about rudeness so I'm glad get to...",75
Lisa?,75
"Hey. George, this is my boyfriend, Matty.",75
Nice to meet you...,75
Who is he?,75
"You didn't say, ""hello.""",75
"Well, think you should check with me before you invite a guy over so I'm a little too pissed off to say, ""hello."" Just a little.",75
Please.,75
Why would have to check with you?,75
You just want me to state the obvious so you can act mad.,75
"There's an ""obvious"" reason why should check with you before inviting someone who offered to help carry our groceries?",76
"didn't know about the groceries..maybe that changes things. Yeah, think it does. Okay, good talk.",76
No. want to know the obvious thing I'm missing.,76
Okay..You want my foot in the trap? I'll put it there.,76
There is no trap. Let's just show up here. What obvious thing am missing?,76
Okay. That this is my place!,76
"Oh, boy. So long, Matty.",76
Congratulations. You get your sock drawer back.,76
Okay..you can have somebody up without asking..it's not like you're going to abuse the privilege..,76
Sorry. Could you get the door?,77
You bet.,77
think screwed up.,77
Not from my perspective.,77
"Thanks, pal.",77
Taxi?,79
"No, thanks, Tom..I have to figure out where I'm going first.",79
Do you livetyRw here?.I have to recharge... my phone.,79
"Not that far. Well, an hour..by bus. don't want to mislead you. Okay?",79
"Yeah, guess.",79
An hour ten maybe.,79
"Oh, hello sir..Yes, she just came down. Okay, I'll try.",80
"Lisa, there's a phone call for you.",80
Lisa..,80
"Sorry, sir..I just wasn't able to catch her for you.",80
"Boy, so dead.",81
"This is a new place. I'm not totally moved in yet. Hey, you hungry?",81
"Lately, always. Why you asking, you have nibbles?",81
Yes.,81
I'm not going to be great company...,81
Are you kidding? Even right now this is the best conversation I've had since the night we didn't say a word to each other. Lisa has a delayed amusement..a half laugh.,81
"Well, that's sort of funny.",81
Flying start.,81
What can do? You make your own chicken pot pie?,82
friend. All the plates and silverware are over there..,82
Hey.. It doesn't matter where am. You're going to yell at me? That's it? That's why you called? Well..I think..,82
Wait a minute..you're going to lose me..,82
Just as well..it wasn't going to go well from there. think we need some time to think..,82
Do you have Guinness?,82
"will get Guinness. And make a great drink, if you want to try it. It's not an idle remark. Really, do.",82
"Okay.. I'll try something—Just not strong... Oh, what am doing? ""Stay honest with yourself when you know you're making a mistake and at least there may be a takeaway."" am going to get drunk because am too lame to stand the way feel.",82
Great choice.,82
He starts moving away.,82
"But, could you do me a favor?",82
"Yes, absolutely....and thanks for the opportunity.",82
Could you not...I have a boyfriend...could we just.. Yes.. Really? Yes.,82
have a teammate..ex-teammate who said the only time say anything is when drink Guiness..so watch out.,82
"Well, think you have been saying a lot without drinking. You are truly something. Which means my thinking about you wasn't just an aspect of the trouble I'm in.",82
I've gotta tell you..I don't follow you.. You are in trouble?,82
First things..Be back in a second..make yourself at home.,82
As George dangerously challenges traffic..Lisa is just about to shout a warning when he stops of his own volition. Sees her looking and gestures that he's anxious to get back.,82
Don't get out!,83
Your father sent me to find you..,83
"""She's"" up there.",83
Aw...you're like a person...what do tell your father?,83
Tell him the truth...that against all the laws of God and Science am having a great day! And refuse to talk about it because it's private and personal and everybody must keep the hell away.,83
If say that he'll be right over. I'll tell him you're clinically depressed and you haven't slept -so you took a pill.,83
Much better.,83
"My father is..would rather..that was more...dynamic. Pause for the mob of fans to chant, ""Oh, you're dynamic, George.""",85
"It bothers him that I'm not as.... ""vibrant"" as he is. He raised me alone since was seven because, and wait 'till you hear this.. People go nuts over it. Be prepared to see me with new eyes. become very appealing. My mother left us after seeing ""Kramer vs. Kramer"" at the movies one afternoon.",85
Oh.,85
Do you know the picture?,85
No.,85
It's a movie about a woman who leaves Dustin Hoffman and her son because she had to find who she was.,85
That's strange.,85
This is early feminism. She comes back.... In the movie.,85
Oh.,85
"I've got to make those old lessons work for me now. Like when we lost the final by one run and coach made us smile and sign autographs for hundreds of young girl fans..and we all just sucked it in and instead of some self-indulgent, self pitying kleenex party we did a little good for the girls and the game..are you bored?",86
Transfixed.,86
"Cut it out.oCiErestly don't understand What you're doing. These can't be moves.. Do sound like I'm feeling sorry for myself because I'm really just trying to size things up..get the ambition right, figure the challenge. And then.. Yak yak yak. Right?",86
Sometimes you have to hear what you say so you know what you think.,86
Huh? Yeah..maybe so. Okay..so the real thing is with most girls know..their plan is meeting someone..love..have a baby..maybe work..or more school..I'm doing both of those but..okay..I'll say it..my problem..challenge..,86
No. think what you're doing now is exactly what you..,86
You shut up too. What the hell do you know except looking at me like Bambi. Did you see movie?,86
Gee whiz..sorry..I'll bet you're really glad you fed me some drinks...,86
Your problem?,86
"don't know if have what it takes for that regular Plan don't ever..have never felt that love like the guy is the whole deal, or to be honest, the baby thing..not that either. I'm just good at this one thing..When girls talk about how much in love they are or how a baby is everything.. think they're pretending....And now a little event was worried would never get here..I am going to stop talking about myself. ..What trouble are you in, George?",86
Simply put. I'm currently unemployed. My girlfriend has recently broken up with me. will soon be out of money and I'm the target of a federal investigation.,86
"Boy, you're a real chick magnet, aren't you?",86
"Well, we'll see. The thing we have in common is...",86
"I'll tell you what impresses me about you..0h, I'm sorry interrupted.",86
"Well, it's that you sure haven't let anything take your spirit.",86
"No. Not tonight. Tonight, you have done me a great turn. You have given me temporary amnesia. Because, right now, you're the only thing on my mind.",86
can't believe you tell me all you just did and then you flirt. Why is the government..,86
"Don't know. Truly. Um, I'm honest.",86
"Hi, Matty.",86
"First of all, I'm not going to ask you where you've been..I get points for that, right?",87
"Well, not after you put it that way.",87
Okay. screw up. That's why wrote something out to say to you..this will be good. Okay. Is it bad that wrote it out?,87
"Unusual, not bad. Stop asking me things like that. It's weird.",87
Okay. Sorry. went nuts when you left. broke a lamp.,87
"Okay, read me the thing.",87
That was the thing.,87
"Well, then..I'm deeply touched.",87
"So what else do do here? Okay. ""Please, come back."" You know, that's giant for me to say. don't know that I'll do great but know I'll do better."" This is breakthrough stuff here.",87
"Oh, God..Okay. See you soon. Bye",87
I'll help you get a cab.,87
"George. Thanks for being such a great listener. And, hey, no matter what, get to have friends.",88
I'll take you up on that?,88
That's why said it. Slump city can be murder. So call whenever. feel blessed that we made friends. The cab driver begins to put her luggage in the trunk. The driver has finished. She touches George's arm and gets in.,88
Okay..Of every thought had about you and there were millions...the one that never occurred to me was that my mind wasn't exaggerating.,88
Cut it out. go boyfriend.,88
Flown in?,91
Driven..but from the best crab house in Baltimore. That sauce with beer it's...,91
Crazy.,91
Anyone see Lisa?,91
"She was inside. By the way, interesting woman. Beautiful guns.",91
Thank you.,91
Did you see this?,92
Who is she?,92
The girl who replaced me. They do only her and she hasn't even played yet. What do you think?,92
Gorgeous.,92
"Thanks, that helps.",92
"Well, they have to market the program. You can't be pissed about it now, you're the hostess.",92
"Okay, okay..I am furious but not at you.",92
Son!,96
Son!,96
"Hi, Dad. I'm just about to..",97
Sorry. can't talk right now..,97
You need my help!,97
Might have to reschedule sorry.,97
"Lisa, how are you?",97
"little crazy...I'm trying to figure something out so, you're smart so see what you....",99
I'm okay. Not smart smart.,99
"Good enough. In a nutshell.. I'm tempted to call my old coach and unload on him. did everything he asked and now know he bumped me for someone because she is... better looking..some use the word ""gorgeous."" But wanted to check with a relatively clear headed person before",99
Truly concerned on whether he meets the qualification.,99
I'm not sure I'm clear headed when it's you.,99
"Please, stop being so....precise. It's not about me. It's about the damn game. Just tell me what you honestly think. Should cream him?",99
Is it okay if think about it for a minute? Should call you back?,99
No. I'll wait. can use the breather.,99
What was that?,99
"Nothing. I'm cold. never was cold before went girlie. Hurry up and think, okay?",99
Who you talking to?,101
George. The guy you met.,101
Uh-huh You going to be long?,101
I'm on hold sort of..,101
You want privacy?,101
"Well, I'm on the phone. Hi..So what do you think?",101
"I'm not sure it fits you but for me, and maybe it's because my father has always been such a hot head, don't know. But a lot of the time, feel like I've really accomplished something when keep a lid on. The minute you go off on someone you(Nhagan all other options. And, the worst thing for me these days is how much is out of my control. You understand?",101
"Fantastically, yes.",101
"So, would want to keep all options open.",101
"Well, that's me. wouldn't call him. But these days, in particular, I'm not a get it off your chest person. Okay?",101
"Okay..thanks. So, you're saying, don't call him?",101
"Yeah, am.",101
"Thanks. And look anytime can return the favor...well good, want you to remember that. It's why said it.",101
Got to go.,101
Nice talking to you.,101
Right. So long.,101
You look cold. Would you like my jacket?,101
"Okay, sure.",101
You have to see your father.,102
Why?,102
He's one of the few people willing to talk to you.,102
How are you?,103
Fine thank you...Lisa just came back from her run.,103
"No, I'm here to see my father. Is he out?",103
I'll check.,103
"Your son is here to see you, Mr. Madison?",103
Dad.,106
Finally Have you been avoiding me?,106
Yes. Absolutely.,106
Why?,106
Did you do it?,106
So?,106
My gosh...you're not asking..,106
"Did you do something to fabricate earnings for the analysts and either knowingly or accidentally put me in this spot? Did you do that? And, if you did, are you still looking, even at this moment, for a way to handle it and me without telling me that you committed a criminal act?",106
Easy..easy. This ground we are on is wall to wall mine fields.,106
"Oh, for God's sakes, you're a goddamned crook Am right?",106
"Well, how about one question of my own. Am talking to my son or a recording device?",106
Sorry asked that. Awful.,106
Do you have any idea whatsoever who am? How could you think...,106
You're right to be offended.,106
"If did something and if told you would be putting you in a seriously, legally compromised position. So will you let me proceed carefully here?",106
"No, won't. Just...tell Me. Now. What did you do, Dad?",106
"did what everyone who does business in the Mid-East does..and mean everyone..as in every...bodddy ...who is not Microsoft or selling something indispensable...You pay a toll in the Mid-East no matter what the country is. If you want to sell in Egypt you go there, rent an office and bribe an Egyptian. That's what did.... like Every...bodddddy does. bribed the Egyptian. They put money on our books with an order knowing would slip the money back to them.",106
The stock moved more than thought. It attracted attention.,106
"didn't think it would ever touch you..and wish could somehow express how what is happening to you is the most wrenching experience of my life. And it's not just emotional. It's physical. It hurts in a profound and deep way..my muscles, my skin..like those side effects got from Lipitor am anguishing in every way because of what you are going th",106
Stop. You damned narcissist..No you don't.. You can't cry. You ethical mutant..,106
"Better pace yourself, son. It gets worse. As George reacts.",106
I'm going to miss you.,107
Echo that. What are you going to do with yourself?,107
Coach the rich twins..maybe hang out with George a little. I'm seeing him later.,107
What?!?,107
"No worries. It's always athletes for me. And, the team is training in town and..I dunno..I was thinking of dropping by. The only thing is...",107
Matty?,107
We need to talk for a second.,107
I'll call you from the car.,107
Are we monogamous?,107
You're feeling this way because of the road trip. But we don't have the time to do this.,107
How much time does it take to answer?,107
"The answer is, yes, of course, essentially. That's the truth. And my rule because love you, is to always tell you the truth.",107
You love me?,107
I've told you that.,107
"No, you haven't.",107
"Well, told the whole bullpen.",107
"What's ""essentially?""",107
"am not anything like the wild man used to be. If it bothers you, will attempt to cut out even the anonymous sex.. think we may be heading for the biggest result that can happen to a dating couple.",107
"Oh, Jesus, you stinker.",107
guy is willing to go one thousand miles for you and you criticize him because he hasn't covered the last yard yet.,107
Um..Whew..does this feel like shit. Boy! So this is what everybody is always talking about.,107
You have to get the team bus. You don't miss the team bus no matter what. We'll talk. I'm moving out. But we'll talk.,107
Don't break up with me.,107
"Well, that's the thing, don't know if what we have is even anything breakable.",107
Where you gonna go?,107
"Well, I'm in luck because my tenants hate my place they've been trying to get out of the deal. Don't miss your team bus! We'll talk this out when you get back. You can't miss a team bus!!!",107
"Okay, decided. I'm going to be monogamous while I'm away. You too?",107
This will be okay.,107
Go!,107
Why do women always look best just as they are shifting away from you?,107
"Oh, stop it! Jesus.",107
"Well, I'm going to possibly go into all the ramifications with my son. Then can meet with you and the other lawyers..0kay, then.",108
Weird. Never felt this tired.,108
"Take my advice. think you should get away from me. Cut me off. I've just been trying to avoid an inevitable here. Have to give up on that. tried to steer you to the right lawyer. Your guy was wrong. could have paid your bills used money to make the government lose heart in a minor matter. But, no, you picked a shmoe.",108
just work better with facts. Just tell me.,108
"George, worked for a boiler stock operation when was There was a violation and got one year probation.",108
Why are you bringing that up now?,108
Go.,108
"Because of that if they find me at all responsible for the current problems would be a repeat offender and could get years in jail...that's why didn't come forward. They look at each other...that fact produces a genuine, though brief, transcendent moment. In a fleeting gesture George touches his father's arm in sympathy.",108
"Wow Dad, what are we going to do here?",108
Finally and at last not your problem. need you to go because am in some wrestling match with myself here. can't trust myself not to manipulate you don't know if I'm doing it now. think am.,108
"Has it occurred to you, as a possibility, that you can just say what happened..without trying to control the outcome?",108
"Honestly, no.",108
If you pled out the sentence would be three years with a chance of getting it down to less than two..,108
And you'd....,108
Get off. Maybe. Probably.,108
That's everything?,108
Okay. think this was a good visit.,108
Did you even finish shaking hands with the other team? Coach'll blame me.,109
Look at you..Little Miss Home Run to the Opposite Field.,109
Insane that you were here for it. She worked on opposite field power with me.,109
You're doing okay. Your making the adjustment. Give it time. Maybe grad school and odd jabs aren't the right thing. Anybody would want you as an assistant coach.,110
Till what?,110
Till won't envy my players.,110
"Holy shit, Lise.. This isn't you.",110
"hope not. Don't tell anyone I'm this bad, or did show it? Does everybody see it.. Is it leaking out of me? And all of this whining do serves nothing ...like my mother said to me when she was sick, ""you can't cry and fix something at the same time."" Now I'm going to feel sorry for myself for losing my mother. Just wallow, wallow, wallow.",110
"Listen to me, Riva, 'cause this is my gift to you for putting up with me tonight. Stay 'till they tear you away, honey.",110
"Play your heart out and when that's not enough..kiss ass, have sex with a booster, do whatever it takes to hang on..because after what we had...you have.. real life is a killer.",110
Hello.,112
Hello?,112
Hi.,112
How you doing?,112
Good. You okay?,112
Uh-huh. Sure am. Hope it's not too late to call.,112
No. What's going on?,112
Nothing. Just that we made indefinite plans to hang out and was trying to nail them down..schedule my week.,112
"Well, anytime, though soon would be advisable.",112
guess it's too late for tonight.,112
No. Not at all. am waiting for a call from my friend if she has her baby tonight..but we can deal with that if it happens.,112
"Okay. Well, what the heck. Let's take a shot. can be there in...less than a half hour.",112
Good.,112
This time of night it could be faster.,112
Good. hope so.,112
"Okay. I'll see you soon and we'll just hang out. mean, do you feel like hanging out?",112
Yes.,112
"Okay, so we'll do it.",112
think should go.,114
Huh?,114
Because I'm nuts and seem to be going around dumping this nutty person on every nice person know. was downstairs when called you.,114
know.,114
And you weren't going to say anything?,114
No.,114
Why not?,114
just didn't want to...,114
Embarrass me?,114
Some cousin of that.,114
"You look good. You look rested. But everyone looks rested to me. George, help me out.",114
With?,114
"can't stop griping. You're the one who said it. ""Did you ever want to delete everything you said just as you finished saying it?"" And thought that was the strangest thing and lately hear myself being so weak, and whiny and needy that wish could dele...",114
think the answer to what you're talking about is to stop talking. Just deny a voice to the thing that is falling apart. No lip service. That's my advice. Which think got from you. Sorry to handle you and the situation like this but it was an impulse. I'm letting go now. Don't hit me.,114
Hey. Really...how much? How do you feel?...Yeah sure..now..can bring a friend? See you soon.,114
She had the baby. I'm going over. You want to come?,114
No. I'd be in the way and.. Sure. Okay. Thanks.,114
"Hey, boss..Look what found.. And you're?",115
Lisa.,115
Wow. Mom..Dad..that's boss and..,115
George Madison.,115
"Good to see you, George.. Lisa.. Annie has told us about you both.",115
Thanks guys and remember Dad there are lots of tv shows with single mom heroines.,115
"I'm fine. It's fine. Everybody's healthy. That's it. That's it, right?",115
"Yes, sir.",115
It's killing him.. Nice to meet you finally.,115
Gee whiz.,115
pounds And I'm three days early.,115
You exhausted?,115
Oh..I'm slap happy.,115
World's luckiest baby.,115
Leave it to boss to say the great thing.,115
"Hello..You're here? Fourth floor. Oh well, then just ask for Double Didget's room. That's what we're all calling him for now. Your dad is here.",115
No..NO.,115
Hi. Congratulations on the birth of your baby.,115
"It was very nice for you to come by, Mr. Madison.",115
Just wanted to drop this off..Tell you not to worry about your job in any way.,115
"Well, that's oh-my God great to hear.",115
You okay?,115
Tops.,115
Thought you might be here. Would you like to talk go over anything..Any new thoughts?,115
No. Not yet.,115
You're thinking things out.,115
Not at this precise moment. I'm on a break.,115
There's a time factor that can no longer shield you from. You a relative of Annie's?,115
I'm a friend of George. Lisa.,115
Good to meet you. Call me Charles.,115
Okay.,115
spoke to George minutes after he met you for the first time.,115
No kidding.,115
Yes..So was the first to know.,115
Outstanding.,115
I'm his father.,115
Oh. Good to see you.,115
"That's nice of you to say. Okay, all..I Love you, son. Goodnight everyone.",115
"Boss, when he walked in..You didn't think?",115
You poor guy.,115
Hey?! I'm go i to do something record it..Red button. got to say something..to you. For christ's sake to the two of you. don't want you to think the reason we aren't married is because think anyone else is anything. It's because am and a failure.,115
I'll kill you you talk like that.,115
I'll get work guess..but no seniority anymore or...but don't get me sidetracked. The reason didn't talk marriage is couldn't stand to see you the princess of worry weighted down by me and my limited prospects. And now he has Lisa's attention. She pauses at the door. Because get your worry. And people could think that's the bad thing about you but get that it's because of your great heart..and love you for it.,115
And then worried about what would happen to you and now the little hulk if you ended up with someone who thought your worry was,115
Neurotic?,115
"Yes. Someone who didn't get you..who made you feel bad about yourself..who wanted you to be more normal..who wanted you to like yourself more. Who wanted you to change. Who didn't love all of it. Who wouldn't leave great enough alone. And, didn't sleep, man...I thought can do that for you...and that was a legitimate function for me in your life.",115
And that allows me to propose to you that we get married.,115
You're not scared anymore.,115
am. But scared is a step up from terror and terror is what feel about losing you.,115
Did you get it?,115
Oh my God..I just got caught up with what you were saying..,115
You didn't get it?,115
No.,115
He didn't get it.,115
He didn't get it????,115
can't tell you how...,115
"Come on..right away let's do it again. Just do it now..go ahead, Al. We'll record it.",115
Who knows what said?,115
sure do..,115
Let's just think and piece this together right away..,115
didn't want you to think that the reason didn't ask to get married was because ever had a thought of anyone else...,115
"You said it was because you had no prospects. You used the word ""failure.""",115
It's because don't want to saddle you with a year old failure.,115
"Annie..""I'll kill you if..""",115
"Thanks. ""I'll kill you if you talk like that.""",115
Then you said that you didn't want her to end up with,115
Someone who wanted her to change what she couldn't change..,115
Someone who didn't get me.,115
There was that whole list.,115
He was worried that you'd be with someone who made you feel bad about yourself...who wanted you to like yourself in a different way. Who wanted you to change. Who didn't love all of you.,115
You said that protecting her from that appreciating her the way you do..was a legitimate function for you in her life.,115
Wow. said that?,115
feel like you're all proposing to me.,115
And then asked you to marry me.,115
"No, no, nol What you said was... propose to you that we get married.""",115
"And you called him, hulk,"" which, don't know why, is my favorite thing. love you so much, Al. Thanks everybody. think we have it.",115
I'm so worried about you.,115
Please don't.,115
Let her be.,115
"Well, it was nice meeting you.",115
Nice meeting you too. love you.,115
Me too.,115
Thanks...,117
Thanks for the soul food. I'll just catch my bus over there?,117
I'll wait with you.,117
"Okay, good. Thanks.",117
can't catch a break!,117
What?,117
What? saw you..shouting and all crazy.,117
No. Just weird that you were off that fast.,117
"Well, can wait for the next bus. You just charged away.",117
Yeah. Okay.,117
"Well, think we'll have some time now. Won't....",117
What is this?,117
think it's the opposite of a bus strike.,117
Won't Matty be worried?,117
Ummm. didn't tell you we're not living together right now? thought did.,117
No. would have remembered.,117
You've got till finish this.,117
Okay. Thanks.,117
Go ahead..Matty?,117
We're still working on it from a different slant..he gets back tomorrow. He's throwing me a belated birthday party tomorrow night. Going all out. Not my choice but when you're in something you've got to give it everything you have.,117
Makes sense. Am invited?,117
Sure..but it's a very testosterony group.,117
So am invited?,117
Sure. What are you talking about? Of course.,117
When is your birthday?,117
Tonight...,117
Clarity!,118
George.,119
think figured it out. don't want to talk right now. I'll come see you tomorrow night.,119
"Well, could you give me some indication.",119
Tomorrow.,119
"George,",119
know. You love me. love you too. Tomorrow.,119
Why text us if you're not going to let us in?,120
Because didn't know Matty wasn't going to allow fun.,120
"Well, don't ever invite us again to anything. feel degraded.",120
"Okay...I'm sorry, I'll give you three hundred dollars and my phone number.",120
Alright.,120
"Going to the party, George.",120
Not yet.,120
"Hi, son. Just a minute, my lawyers were just leaving.",121
"haven't gone without a woman so long since had mono in high school but it felt well you saw the box scores, three one inning stints, three up, thee down, top five player of the month talk.. it is to see garbage bag",122
You're not going to throw them away?,122
Yeah. It's a statement.,122
Give them to a hospital or something.,122
Great idea. The clubhouse guy will take care of it. And no unattached women allowed tonight..One guy is bringing his sister..Now.,122
get to give you a gift.,122
have to pee.,122
"No, thanks. have to get someplace.",123
You look,123
Great? I'm shooting for great tonight. Okay..I know you want the bottom line but do you care about my reasoning?,123
"Yes, of course.",123
"First thing..and it was an all nighter to get there..you know, same as in anything the answer starts with asking the right question..And the question here wasn't whether go to jail or you do?",123
It wasn't?,123
No. The question was will go to jail for three years..or live for years feeling awful because of your being in jail.,123
Very good.,123
went over different scenarios to get varying perspectives. If had children wouldn't consider going to jail.,123
But you don't.,123
"Right. Or, if had someone crucial to the life want for myself; it would be perverse some denunciation of the experience of life itself, if gave that up.",123
"Well, that's an extreme point of view..Do you have such a person?",123
don't know. am going downstairs and somehow find out. There's a party. She's there. There's another guy.,123
You mean she may be unavailable?,123
Ican'thinkthatwayrightnowthendon't.,123
What?,123
"can't think that way right now. 'Cause I'm going down there and take my shot..If don't have a chance with her I'll go to jail for you, Dad..But if have any chance at all, can't.. Wish me luck.",123
Good luck.,123
"It's not a ring. Well, you don't have to look so relieved.",124
Okay. Maybe don't get on a knee for this but...,124
"Come on, not so slow.",124
"Whoa, whoa, whoa..It's gorgeous. But...it's gorgeous.",124
But what?,124
Just thinking about when would wear it.,124
I'll take you places.,124
Do you not get the meaning?,124
Um..that time is..what? That it's our time to have a new kind of time that..,124
It means that we're engaged to be engaged.,124
It doesn't say it. You just know it..my father gave my mother a watch and four years later they were engaged.,124
Okay.,124
"Don't say,""okay."" Ask anyone.",124
It's beautiful. Thank you.,124
"Well, don't know what to say.",124
You're blown away?,124
I'm blown away.,124
"Oh, sorry.",124
Hey. You showed?,124
Yes. I'll be right out here.,124
Good to see you.,124
Thanks.,124
We better get going. Our first party as a couple.,124
What were we those other times?,124
"Let me go find George, he doesn't know anybody.",125
I'll come with you.,125
have to talk with you.,126
Sure. How you doing?,126
"Pretty good.. heightened awareness, anxious, excited.. got you a gift.",126
Thanks for not rushing me.,126
"Man, you are odd.",126
Odd good or odd bad?,126
"Well, I'm a fan of regular.",126
That's only half the gift. It's nothing without the story. The story makes it regular.,126
"This stuff was invented by a man in central Ohio as a white goo used to remove soot from wallpaper, which got really filthy from old fashioned heating.",126
"So as gas and electric heating came in there was no more need for this cleaning goo. The guy was going under, everything he based his life on was coming to an end. Then his sister-in-law who was a nursery school teacher...",126
This is a true story?,126
"The man's name was Joe McVicker, his sister-in-law was Kay Zoofall.",126
"Okay, believe you.",126
Kay Zoofall discovered that her little kids liked squeezing the goo a lot more than hard modeling clay. She suggested to her brother-in-law Joe that they color the stuff and call it Play-Doh. Lisa is jazzed by the tale.,126
Hey..nice.,126
So just kept this around..for proof that we're just one small adjustment away from making our lives work. You can see why thought of this for you.,126
Yes.,126
Take back what you said about me being odd.,126
Fair enough. Thanks. I'm going to put it away before anyone asks me what I'm doing with it. could never tell that story as well as you do.,126
"Hey, you try the lobster?",126
Not yet.,126
You should.,126
Way to go.,126
You messing with me?,126
"Yeah. Unintended and unwarranted but, yeah.... Sorry.",126
Did Lisa show you the watch?,126
We got a big announcement.,126
So what's the announcement? and. I'm in love will get married.,126
Serendipity.,126
He met his girl when we were all in the bullpen discussing how you know when you're in love.,126
Great question.,126
Got an answer? We got an answer.,126
Let's see.,126
You can get back to us.,126
"You're in this space that hasn't existed before and the only two things you know is that you are in this space, an",126
"As ""odd"" as that is, the only other thing you are just as sure of is that she's in there with you.",126
"Yeah, that's close to our thing.",126
Curtains.,126
What's with you tonight?,126
need to talk to you. Really. And that means have to get you out of this party. And if that feels out of the question to you; there's probably nothing to talk about.,126
Show him the watch.,126
I'm going to wait at the bus stop for the next DAYS..No. I'll hang out there a while.,126
Don't dump me.,126
"Matty, think you're moving a little too quickly.",126
First time I've been accused of that.,126
You can't make important decisions when your head is mush. And tonight is extremely confusing to me.. George never...Maybe I'll just go hang out with him. don't know what to do at these parties anyway..And this isn't really for my birthday...none of my friends are here.,126
"That was my mistake.. should have thought of that. Too little, too late and stupid. can learn from this.",126
"You're fine, you're sweet, you're fun.. All the hot words.",126
This is positive. We're not ducking anything..Everything's out in the open.,126
You know what. Go ahead. Hang out. But want you to take in that I'm the kind of guy who has the confidence to say that. That's key to any decision you make.,126
Got it.,126
I'm confident.,126
What should we do? Are you hungry?,129
Of course.,129
have Annie's stuff.,129
You know what's amazing do you?,130
No.,130
All the worst things happened to me and if they hadn't we wouldn't be here now. So..really something... Is something wrong?,130
"Well, yes..",130
Do you have a problem with me?,130
Yes.,130
I'd sure like to know what it is.,130
You're in love with me and I'm on a second date.,130
That sums it up.,130
